ID,Cancer
test_7180,Benign
test_7181,Benign
test_7182,Malignant
test_7183,Malignant
test_7184,Malignant
test_7185,Benign
test_7186,Benign
test_7187,Malignant
test_7188,Benign
test_7189,Benign
test_7190,Malignant
test_7191,Malignant
test_7192,Malignant
test_7193,Benign
test_7194,Malignant
test_7195,Malignant
test_7196,Benign
test_7197,Benign
test_7198,Benign
test_7199,Malignant
test_7200,Malignant
test_7201,Benign
test_7202,Malignant
test_7203,Benign
test_7204,Benign
test_7205,Benign
test_7206,Malignant
test_7207,Benign
test_7208,Malignant
test_7209,Malignant
test_7210,Benign
test_7211,Benign
test_7212,Malignant
test_7213,Malignant
test_7214,Malignant
test_7215,Malignant
test_7216,Benign
test_7217,Malignant
test_7218,Malignant
test_7219,Benign
test_7220,Benign
test_7221,Malignant
test_7222,Benign
test_7223,Malignant
test_7224,Malignant
test_7225,Malignant
test_7226,Benign
test_7227,Benign
test_7228,Benign
test_7229,Malignant
test_7230,Benign
test_7231,Malignant
test_7232,Malignant
test_7233,Benign
test_7234,Malignant
test_7235,Malignant
test_7236,Malignant
test_7237,Malignant
test_7238,Benign
test_7239,Malignant
test_7240,Benign
test_7241,Benign
test_7242,Benign
test_7243,Malignant
test_7244,Benign
test_7245,Benign
test_7246,Benign
test_7247,Benign
test_7248,Benign
test_7249,Malignant
test_7250,Benign
test_7251,Benign
test_7252,Benign
test_7253,Malignant
test_7254,Benign
test_7255,Malignant
test_7256,Malignant
test_7257,Benign
test_7258,Malignant
test_7259,Benign
test_7260,Malignant
test_7261,Malignant
test_7262,Malignant
test_7263,Malignant
test_7264,Malignant
test_7265,Malignant
test_7266,Malignant
test_7267,Benign
test_7268,Benign
test_7269,Malignant
test_7270,Benign
test_7271,Malignant
test_7272,Malignant
test_7273,Malignant
test_7274,Malignant
test_7275,Malignant
test_7276,Benign
test_7277,Benign
test_7278,Benign
test_7279,Malignant
test_7280,Benign
test_7281,Malignant
test_7282,Malignant
test_7283,Benign
test_7284,Malignant
test_7285,Malignant
test_7286,Benign
test_7287,Benign
test_7288,Malignant
test_7289,Malignant
test_7290,Benign
test_7291,Malignant
test_7292,Benign
test_7293,Malignant
test_7294,Benign
test_7295,Benign
test_7296,Malignant
test_7297,Malignant
test_7298,Malignant
test_7299,Benign
test_7300,Benign
test_7301,Benign
test_7302,Benign
test_7303,Malignant
test_7304,Malignant
test_7305,Benign
test_7306,Benign
test_7307,Benign
test_7308,Malignant
test_7309,Benign
test_7310,Malignant
test_7311,Benign
test_7312,Malignant
test_7313,Benign
test_7314,Malignant
test_7315,Malignant
test_7316,Malignant
test_7317,Malignant
test_7318,Malignant
test_7319,Benign
test_7320,Benign
test_7321,Malignant
test_7322,Malignant
test_7323,Benign
test_7324,Benign
test_7325,Benign
test_7326,Benign
test_7327,Malignant
test_7328,Benign
test_7329,Benign
test_7330,Malignant
test_7331,Benign
test_7332,Malignant
test_7333,Malignant
test_7334,Malignant
test_7335,Benign
test_7336,Malignant
test_7337,Malignant
test_7338,Malignant
test_7339,Malignant
test_7340,Malignant
test_7341,Malignant
test_7342,Benign
test_7343,Benign
test_7344,Benign
test_7345,Malignant
test_7346,Malignant
test_7347,Benign
test_7348,Benign
test_7349,Malignant
test_7350,Malignant
test_7351,Malignant
test_7352,Malignant
test_7353,Benign
test_7354,Benign
test_7355,Malignant
test_7356,Benign
test_7357,Malignant
test_7358,Benign
test_7359,Benign
test_7360,Benign
test_7361,Benign
test_7362,Benign
test_7363,Benign
test_7364,Malignant
test_7365,Malignant
test_7366,Benign
test_7367,Benign
test_7368,Benign
test_7369,Benign
test_7370,Benign
test_7371,Malignant
test_7372,Malignant
test_7373,Malignant
test_7374,Malignant
test_7375,Malignant
test_7376,Malignant
test_7377,Malignant
test_7378,Benign
test_7379,Malignant
test_7380,Malignant
test_7381,Benign
test_7382,Benign
test_7383,Malignant
test_7384,Malignant
test_7385,Malignant
test_7386,Malignant
test_7387,Malignant
test_7388,Benign
test_7389,Benign
test_7390,Malignant
test_7391,Benign
test_7392,Malignant
test_7393,Benign
test_7394,Malignant
test_7395,Malignant
test_7396,Malignant
test_7397,Malignant
test_7398,Benign
test_7399,Malignant
test_7400,Benign
test_7401,Malignant
test_7402,Malignant
test_7403,Benign
test_7404,Malignant
test_7405,Malignant
test_7406,Benign
test_7407,Malignant
test_7408,Benign
test_7409,Benign
test_7410,Benign
test_7411,Malignant
test_7412,Malignant
test_7413,Malignant
test_7414,Malignant
test_7415,Malignant
test_7416,Malignant
test_7417,Benign
test_7418,Malignant
test_7419,Benign
test_7420,Benign
test_7421,Malignant
test_7422,Benign
test_7423,Malignant
test_7424,Benign
test_7425,Benign
test_7426,Malignant
test_7427,Benign
test_7428,Malignant
test_7429,Malignant
test_7430,Benign
test_7431,Malignant
test_7432,Benign
test_7433,Benign
test_7434,Benign
test_7435,Benign
test_7436,Malignant
test_7437,Benign
test_7438,Benign
test_7439,Malignant
test_7440,Malignant
test_7441,Malignant
test_7442,Malignant
test_7443,Benign
test_7444,Benign
test_7445,Malignant
test_7446,Benign
test_7447,Benign
test_7448,Malignant
test_7449,Benign
test_7450,Benign
test_7451,Malignant
test_7452,Benign
test_7453,Malignant
test_7454,Malignant
test_7455,Malignant
test_7456,Malignant
test_7457,Malignant
test_7458,Benign
test_7459,Benign
test_7460,Malignant
test_7461,Benign
test_7462,Malignant
test_7463,Malignant
test_7464,Benign
test_7465,Malignant
test_7466,Malignant
test_7467,Benign
test_7468,Malignant
test_7469,Benign
test_7470,Benign
test_7471,Malignant
test_7472,Malignant
test_7473,Malignant
test_7474,Malignant
test_7475,Malignant
test_7476,Malignant
test_7477,Benign
test_7478,Malignant
test_7479,Malignant
test_7480,Malignant
test_7481,Malignant
test_7482,Malignant
test_7483,Malignant
test_7484,Malignant
test_7485,Malignant
test_7486,Benign
test_7487,Malignant
test_7488,Benign
test_7489,Malignant
test_7490,Benign
test_7491,Benign
test_7492,Malignant
test_7493,Benign
test_7494,Benign
test_7495,Benign
test_7496,Benign
test_7497,Benign
test_7498,Malignant
test_7499,Benign
test_7500,Benign
test_7501,Benign
test_7502,Benign
test_7503,Benign
test_7504,Benign
test_7505,Malignant
test_7506,Malignant
test_7507,Benign
test_7508,Malignant
test_7509,Benign
test_7510,Benign
test_7511,Benign
test_7512,Malignant
test_7513,Malignant
test_7514,Malignant
test_7515,Malignant
test_7516,Benign
test_7517,Benign
test_7518,Benign
test_7519,Malignant
test_7520,Malignant
test_7521,Benign
test_7522,Malignant
test_7523,Benign
test_7524,Benign
test_7525,Benign
test_7526,Benign
test_7527,Benign
test_7528,Benign
test_7529,Benign
test_7530,Malignant
test_7531,Malignant
test_7532,Benign
test_7533,Benign
test_7534,Benign
test_7535,Malignant
test_7536,Benign
test_7537,Malignant
test_7538,Benign
test_7539,Benign
test_7540,Malignant
test_7541,Benign
test_7542,Malignant
test_7543,Malignant
test_7544,Malignant
test_7545,Benign
test_7546,Benign
test_7547,Benign
test_7548,Benign
test_7549,Benign
test_7550,Malignant
test_7551,Malignant
test_7552,Benign
test_7553,Malignant
test_7554,Benign
test_7555,Malignant
test_7556,Malignant
test_7557,Benign
test_7558,Benign
test_7559,Benign
test_7560,Benign
test_7561,Malignant
test_7562,Malignant
test_7563,Malignant
test_7564,Benign
test_7565,Benign
test_7566,Malignant
test_7567,Malignant
test_7568,Malignant
test_7569,Malignant
test_7570,Benign
test_7571,Malignant
test_7572,Malignant
test_7573,Benign
test_7574,Benign
test_7575,Malignant
test_7576,Benign
test_7577,Malignant
test_7578,Malignant
test_7579,Malignant
test_7580,Malignant
test_7581,Benign
test_7582,Malignant
test_7583,Benign
test_7584,Malignant
test_7585,Malignant
test_7586,Malignant
test_7587,Malignant
test_7588,Benign
test_7589,Malignant
test_7590,Malignant
test_7591,Benign
test_7592,Benign
test_7593,Benign
test_7594,Malignant
test_7595,Benign
test_7596,Benign
test_7597,Benign
test_7598,Benign
test_7599,Malignant
test_7600,Malignant
test_7601,Malignant
test_7602,Benign
test_7603,Malignant
test_7604,Benign
test_7605,Benign
test_7606,Benign
test_7607,Malignant
test_7608,Malignant
test_7609,Malignant
test_7610,Benign
test_7611,Benign
test_7612,Malignant
test_7613,Malignant
test_7614,Benign
test_7615,Malignant
test_7616,Malignant
test_7617,Malignant
test_7618,Malignant
test_7619,Benign
test_7620,Malignant
test_7621,Malignant
test_7622,Benign
test_7623,Malignant
test_7624,Malignant
test_7625,Malignant
test_7626,Malignant
test_7627,Benign
test_7628,Malignant
test_7629,Malignant
test_7630,Malignant
test_7631,Malignant
test_7632,Malignant
test_7633,Benign
test_7634,Benign
test_7635,Benign
test_7636,Malignant
test_7637,Malignant
test_7638,Malignant
test_7639,Malignant
test_7640,Malignant
test_7641,Benign
test_7642,Malignant
test_7643,Malignant
test_7644,Benign
test_7645,Benign
test_7646,Malignant
test_7647,Malignant
test_7648,Malignant
test_7649,Benign
test_7650,Benign
test_7651,Benign
test_7652,Malignant
test_7653,Malignant
test_7654,Malignant
test_7655,Benign
test_7656,Malignant
test_7657,Malignant
test_7658,Malignant
test_7659,Malignant
test_7660,Malignant
test_7661,Benign
test_7662,Malignant
test_7663,Malignant
test_7664,Benign
test_7665,Malignant
test_7666,Benign
test_7667,Malignant
test_7668,Malignant
test_7669,Malignant
test_7670,Malignant
test_7671,Malignant
test_7672,Malignant
test_7673,Malignant
test_7674,Malignant
test_7675,Benign
test_7676,Malignant
test_7677,Benign
test_7678,Benign
test_7679,Benign
test_7680,Benign
test_7681,Malignant
test_7682,Benign
test_7683,Benign
test_7684,Benign
test_7685,Benign
test_7686,Malignant
test_7687,Benign
test_7688,Benign
test_7689,Malignant
test_7690,Benign
test_7691,Malignant
test_7692,Malignant
test_7693,Malignant
test_7694,Malignant
test_7695,Malignant
test_7696,Benign
test_7697,Malignant
test_7698,Malignant
test_7699,Benign
test_7700,Benign
test_7701,Benign
test_7702,Benign
test_7703,Malignant
test_7704,Benign
test_7705,Malignant
test_7706,Malignant
test_7707,Benign
test_7708,Malignant
test_7709,Malignant
test_7710,Benign
test_7711,Malignant
test_7712,Benign
test_7713,Benign
test_7714,Malignant
test_7715,Malignant
test_7716,Benign
test_7717,Benign
test_7718,Benign
test_7719,Malignant
test_7720,Malignant
test_7721,Benign
test_7722,Benign
test_7723,Malignant
test_7724,Benign
test_7725,Malignant
test_7726,Benign
test_7727,Benign
test_7728,Malignant
test_7729,Malignant
test_7730,Malignant
test_7731,Malignant
test_7732,Benign
test_7733,Malignant
test_7734,Malignant
test_7735,Benign
test_7736,Malignant
test_7737,Benign
test_7738,Malignant
test_7739,Malignant
test_7740,Malignant
test_7741,Malignant
test_7742,Malignant
test_7743,Benign
test_7744,Benign
test_7745,Malignant
test_7746,Malignant
test_7747,Benign
test_7748,Malignant
test_7749,Malignant
test_7750,Malignant
test_7751,Malignant
test_7752,Malignant
test_7753,Malignant
test_7754,Benign
test_7755,Malignant
test_7756,Benign
test_7757,Benign
test_7758,Benign
test_7759,Benign
test_7760,Malignant
test_7761,Malignant
test_7762,Benign
test_7763,Malignant
test_7764,Malignant
test_7765,Benign
test_7766,Benign
test_7767,Malignant
test_7768,Malignant
test_7769,Malignant
test_7770,Malignant
test_7771,Benign
test_7772,Benign
test_7773,Benign
test_7774,Malignant
test_7775,Malignant
test_7776,Benign
test_7777,Malignant
test_7778,Benign
test_7779,Malignant
test_7780,Malignant
test_7781,Benign
test_7782,Benign
test_7783,Benign
test_7784,Malignant
test_7785,Benign
test_7786,Benign
test_7787,Malignant
test_7788,Benign
test_7789,Benign
test_7790,Malignant
test_7791,Malignant
test_7792,Malignant
test_7793,Benign
test_7794,Benign
test_7795,Benign
test_7796,Malignant
test_7797,Malignant
test_7798,Benign
test_7799,Benign
test_7800,Benign
test_7801,Benign
test_7802,Malignant
test_7803,Malignant
test_7804,Benign
test_7805,Malignant
test_7806,Benign
test_7807,Benign
test_7808,Malignant
test_7809,Benign
test_7810,Benign
test_7811,Malignant
test_7812,Malignant
test_7813,Malignant
test_7814,Benign
test_7815,Benign
test_7816,Malignant
test_7817,Benign
test_7818,Malignant
test_7819,Benign
test_7820,Benign
test_7821,Malignant
test_7822,Malignant
test_7823,Benign
test_7824,Benign
test_7825,Benign
test_7826,Malignant
test_7827,Benign
test_7828,Malignant
test_7829,Benign
test_7830,Malignant
test_7831,Malignant
test_7832,Malignant
test_7833,Benign
test_7834,Benign
test_7835,Malignant
test_7836,Benign
test_7837,Benign
test_7838,Benign
test_7839,Benign
test_7840,Malignant
test_7841,Malignant
test_7842,Malignant
test_7843,Benign
test_7844,Malignant
test_7845,Malignant
test_7846,Malignant
test_7847,Malignant
test_7848,Malignant
test_7849,Benign
test_7850,Malignant
test_7851,Benign
test_7852,Benign
test_7853,Malignant
test_7854,Malignant
test_7855,Malignant
test_7856,Benign
test_7857,Malignant
test_7858,Benign
test_7859,Malignant
test_7860,Benign
test_7861,Benign
test_7862,Malignant
test_7863,Malignant
test_7864,Malignant
test_7865,Benign
test_7866,Malignant
test_7867,Malignant
test_7868,Malignant
test_7869,Malignant
test_7870,Malignant
test_7871,Benign
test_7872,Benign
test_7873,Malignant
test_7874,Benign
test_7875,Benign
test_7876,Malignant
test_7877,Malignant
test_7878,Benign
test_7879,Malignant
test_7880,Benign
test_7881,Malignant
test_7882,Malignant
test_7883,Malignant
test_7884,Malignant
test_7885,Malignant
test_7886,Malignant
test_7887,Benign
test_7888,Benign
test_7889,Malignant
test_7890,Benign
test_7891,Benign
test_7892,Benign
test_7893,Malignant
test_7894,Malignant
test_7895,Benign
test_7896,Malignant
test_7897,Malignant
test_7898,Benign
test_7899,Benign
test_7900,Benign
test_7901,Malignant
test_7902,Malignant
test_7903,Benign
test_7904,Malignant
test_7905,Malignant
test_7906,Malignant
test_7907,Malignant
test_7908,Malignant
test_7909,Malignant
test_7910,Malignant
test_7911,Malignant
test_7912,Benign
test_7913,Benign
test_7914,Benign
test_7915,Malignant
test_7916,Benign
test_7917,Benign
test_7918,Benign
test_7919,Benign
test_7920,Malignant
test_7921,Benign
test_7922,Benign
test_7923,Malignant
test_7924,Malignant
test_7925,Benign
test_7926,Benign
test_7927,Malignant
test_7928,Malignant
test_7929,Malignant
test_7930,Benign
test_7931,Benign
test_7932,Benign
test_7933,Benign
test_7934,Malignant
test_7935,Benign
test_7936,Benign
test_7937,Benign
test_7938,Malignant
test_7939,Malignant
test_7940,Malignant
test_7941,Malignant
test_7942,Benign
test_7943,Malignant
test_7944,Malignant
test_7945,Benign
test_7946,Malignant
test_7947,Malignant
test_7948,Malignant
test_7949,Benign
test_7950,Malignant
test_7951,Benign
test_7952,Malignant
test_7953,Malignant
test_7954,Malignant
test_7955,Malignant
test_7956,Malignant
test_7957,Malignant
test_7958,Malignant
test_7959,Benign
test_7960,Benign
test_7961,Malignant
test_7962,Malignant
test_7963,Benign
test_7964,Malignant
test_7965,Malignant
test_7966,Malignant
test_7967,Benign
test_7968,Benign
test_7969,Benign
test_7970,Benign
test_7971,Malignant
test_7972,Malignant
test_7973,Malignant
test_7974,Benign
test_7975,Malignant
test_7976,Benign
test_7977,Malignant
test_7978,Benign
test_7979,Malignant
test_7980,Benign
test_7981,Malignant
test_7982,Benign
test_7983,Benign
test_7984,Malignant
test_7985,Benign
test_7986,Malignant
test_7987,Benign
test_7988,Benign
test_7989,Benign
test_7990,Benign
test_7991,Malignant
test_7992,Benign
test_7993,Benign
test_7994,Malignant
test_7995,Malignant
test_7996,Malignant
test_7997,Benign
test_7998,Malignant
test_7999,Benign
test_8000,Benign
test_8001,Benign
test_8002,Malignant
test_8003,Benign
test_8004,Benign
test_8005,Benign
test_8006,Benign
test_8007,Malignant
test_8008,Benign
test_8009,Malignant
